Time,CPU,Total_Memory,Free_Memory,Used_Memory,Percentage_Utilization,Bytes_Sent,Bytes_Receive
2143,0.0,2097139712,1125699584,130478080,15.5,61520066,84271402
2144,1.0,2097139712,1125765120,130412544,15.5,61525577,84274736
2145,2.0,2097139712,1125863424,130314240,15.5,61530680,84277534
2145,1.0,2097139712,1125732352,130445312,15.5,61536026,84280732
2147,1.0,2097139712,1125797888,130379776,15.5,61541142,84283930
2148,1.0,2097139712,1125863424,130314240,15.5,61546368,84287260
2149,2.9,2097139712,1125765120,130412544,15.5,61551854,84290656
2150,0.0,2097139712,1125830656,130347008,15.5,61557280,84293924
2151,1.0,2097139712,1125699584,130478080,15.5,61562636,84296986
2152,1.0,2097139712,1125732352,130445312,15.5,61568019,84300254
2153,2.0,2097139712,1125797888,130379776,15.5,61573328,84303250
2154,2.0,2097139712,1125699584,130478080,15.5,61578294,84306218
2155,1.0,2097139712,1125765120,130412544,15.5,61583932,84309820
2156,1.0,2097139712,1125830656,130347008,15.5,61589158,84312952
2157,2.0,2097139712,1125732352,130445312,15.5,61594590,84316282
2158,2.0,2097139712,1125797888,130379776,15.5,61600005,84319682
2159,0.0,2097139712,1125732352,130445312,15.5,61605530,84323140
2160,1.0,2097139712,1125765120,130412544,15.5,61610766,84326272
2161,1.0,2097139712,1125830656,130347008,15.5,61616166,84329800
2162,1.0,2097139712,1125699584,130478080,15.5,61621657,84333200
2163,1.0,2097139712,1125797888,130379776,15.5,61626932,84336526
2164,2.0,2097139712,1125863424,130314240,15.5,61632266,84339724
2165,0.0,2097139712,1125732352,130445312,15.5,61637600,84342922
2166,0.0,2097139712,1125830656,130347008,15.5,61642286,84345642
2167,2.0,2097139712,1125732352,130445312,15.5,61647983,84349520
2168,1.0,2097139712,1125765120,130412544,15.5,61653333,84352652
2169,1.0,2097139712,1125830656,130347008,15.5,61658623,84355982
2170,1.0,2097139712,1125699584,130478080,15.5,61664163,84359180
2171,1.0,2097139712,1125765120,130412544,15.5,61669651,84362378
2172,1.0,2097139712,1125830656,130347008,15.5,61675031,84365246
2173,1.0,2097139712,1125699584,130478080,15.5,61680257,84368114
2174,1.0,2097139712,1125765120,130412544,15.5,61685551,84371048
2175,2.0,2097139712,1125830656,130347008,15.5,61691137,84374378
2176,1.0,2097139712,1125699584,130478080,15.5,61696537,84377576
2177,1.0,2097139712,1125797888,130379776,15.5,61701809,84380510
2178,0.0,2097139712,1125863424,130314240,15.5,61707241,84383840
2179,2.0,2097139712,1125732352,130445312,15.5,61712467,84386708
2180,1.0,2097139712,1125797888,130379776,15.5,61717835,84389576
2181,1.0,2097139712,1125863424,130314240,15.5,61723146,84392704
2182,1.0,2097139712,1125765120,130412544,15.5,61728571,84395840
2183,1.0,2097139712,1125797888,130379776,15.5,61733708,84398770
2184,1.0,2097139712,1125896192,130281472,15.5,61739081,84401906
2185,1.0,2097139712,1125765120,130412544,15.5,61744410,84405100
2186,2.0,2097139712,1125830656,130347008,15.5,61749700,84408496
2187,2.0,2097139712,1125699584,130478080,15.5,61754816,84411694
2188,1.0,2097139712,1125797888,130379776,15.5,61760209,84415094
2189,1.0,2097139712,1125863424,130314240,15.5,61765587,84418222
2190,2.0,2097139712,1125699584,130478080,15.5,61771265,84421556
2191,0.0,2097139712,1125765120,130412544,15.5,61776523,84424556
2192,0.0,2097139712,1125863424,130314240,15.5,61782077,84427952
2193,2.0,2097139712,1125732352,130445312,15.5,61787342,84431080
2194,1.0,2097139712,1125797888,130379776,15.5,61792580,84434212
2195,0.0,2097139712,1125732352,130445312,15.5,61798004,84437344
2196,1.0,2097139712,1125765120,130412544,15.5,61803223,84440678
2197,0.0,2097139712,1125830656,130347008,15.5,61808903,84444050
2198,2.0,2097139712,1125699584,130478080,15.5,61814195,84447380
2199,0.0,2097139712,1125797888,130379776,15.5,61819887,84450974
2200,1.0,2097139712,1125863424,130314240,15.5,61825375,84454106
2201,1.0,2097139712,1125732352,130445312,15.5,61831047,84457568
2202,1.0,2097139712,1125830656,130347008,15.5,61836130,84460630
2203,1.0,2097139712,1125699584,130478080,15.5,61841224,84463960
2204,2.0,2097139712,1125765120,130412544,15.5,61846747,84467228
2205,1.0,2097139712,1125830656,130347008,15.5,61852071,84470228
2206,2.0,2097139712,1125699584,130478080,15.5,61857304,84473488
2207,1.0,2097139712,1125765120,130412544,15.5,61862979,84476954
2208,2.0,2097139712,1125830656,130347008,15.5,61867838,84479884
2209,1.0,2097139712,1125699584,130478080,15.5,61873106,84483346
2210,1.0,2097139712,1125797888,130379776,15.5,61878472,84486610
2211,2.0,2097139712,1125863424,130314240,15.5,61883686,84490006
2212,2.0,2097139712,1125732352,130445312,15.5,61889012,84493138
2213,1.0,2097139712,1125830656,130347008,15.5,61894346,84496534
2214,1.0,2097139712,1125699584,130347008,15.5,61899694,84499768
2215,1.9,2097139712,1125765120,130404352,15.5,61905290,84503230
2216,0.0,2097139712,1125863424,130306048,15.5,61910548,84506428
2217,2.0,2097139712,1125732352,130437120,15.5,61915784,84509692
2218,1.0,2097139712,1125797888,130371584,15.5,61921209,84512894
2219,2.9,2097139712,1125863424,130306048,15.5,61926617,84516244
2220,0.0,2097139712,1125765120,130404352,15.5,61931730,84519442
2221,1.0,2097139712,1125830656,130338816,15.5,61937111,84522512
2222,1.0,2097139712,1125699584,130469888,15.5,61942344,84525772
2223,2.0,2097139712,1125797888,130371584,15.5,61947612,84529168
2224,1.0,2097139712,1125863424,130306048,15.5,61952880,84532564
2225,0.0,2097139712,1125699584,130469888,15.5,61958388,84536092
2226,2.0,2097139712,1125797888,130371584,15.5,61963746,84539488
2227,0.0,2097139712,1125732352,130437120,15.5,61969303,84542818
2228,1.0,2097139712,1125732352,130437120,15.5,61974712,84546016
2229,0.0,2097139712,1125830656,130338816,15.5,61980269,84549482
2230,2.0,2097139712,1125699584,130469888,15.5,61985360,84552346
2231,2.0,2097139712,1125765120,130404352,15.5,61990961,84555614
2232,0.0,2097139712,1125830656,130338816,15.5,61996199,84558680
2233,2.0,2097139712,1125699584,130338816,15.5,62001703,84561878
2234,1.0,2097139712,1125797888,130371584,15.5,62007221,84565010
2235,2.9,2097139712,1125863424,130306048,15.5,62012469,84567812
2235,0.0,2097139712,1125732352,130437120,15.5,62017618,84570676
2237,1.0,2097139712,1125797888,130371584,15.5,62023077,84573944
2238,1.0,2097139712,1125863424,130306048,15.5,62028357,84576878
2239,0.0,2097139712,1125732352,130437120,15.5,62033781,84579986
2240,1.0,2097139712,1125797888,130371584,15.5,62039151,84583118
2241,1.0,2097139712,1125896192,130273280,15.5,62044377,84585986
2242,1.0,2097139712,1125765120,130404352,15.5,62049723,84588920
2243,2.0,2097139712,1125830656,130338816,15.5,62054949,84591784
2244,0.0,2097139712,1125896192,130273280,15.5,62060380,84595114
2245,1.0,2097139712,1125732352,130433024,15.5,62065761,84598646
2246,2.0,2097139712,1125797888,130367488,15.5,62071127,84601712
2247,0.0,2097139712,1125699584,130367488,15.5,62076156,84604510
2248,2.0,2097139712,1125765120,130400256,15.5,62081448,84607708
2249,1.9,2097139712,1125830656,130334720,15.5,62086652,84610642
2250,0.0,2097139712,1125699584,130465792,15.5,62092304,84614104
2251,1.9,2097139712,1125765120,130400256,15.5,62097881,84617438
2252,2.0,2097139712,1125863424,130301952,15.5,62102930,84620170
2253,1.0,2097139712,1125732352,130433024,15.5,62108319,84623240
2254,1.0,2097139712,1125797888,130367488,15.5,62113795,84626438
2255,1.0,2097139712,1125863424,130301952,15.5,62118935,84629372
2256,1.0,2097139712,1125732352,130433024,15.5,62124443,84632438
2257,2.0,2097139712,1125797888,130367488,15.5,62129426,84635236
2258,1.0,2097139712,1125863424,130301952,15.5,62134544,84638632
2259,0.0,2097139712,1125765120,130400256,15.5,62140265,84642032
2260,1.0,2097139712,1125830656,130334720,15.5,62145608,84645226
2261,0.0,2097139712,1125699584,130465792,15.5,62151182,84648556
2262,2.0,2097139712,1125765120,130400256,15.5,62156661,84651692
2263,1.0,2097139712,1125830656,130334720,15.5,62162016,84654952
2264,1.9,2097139712,1125699584,130465792,15.5,62167397,84658022
2265,1.0,2097139712,1125765120,130400256,15.5,62172510,84661216
2266,1.0,2097139712,1125830656,130334720,15.5,62177999,84664682
2267,1.0,2097139712,1125732352,130433024,15.5,62183400,84667678
2268,0.0,2097139712,1125797888,130367488,15.5,62188759,84670880
2269,1.0,2097139712,1125863424,130301952,15.5,62194388,84674206
2270,2.0,2097139712,1125732352,130433024,15.5,62199879,84677408
2271,1.0,2097139712,1125797888,130367488,15.5,62205149,84680144
2272,2.0,2097139712,1125863424,130301952,15.5,62210571,84683342
2273,0.0,2097139712,1125765120,130400256,15.5,62216005,84686474
2274,2.0,2097139712,1125830656,130334720,15.5,62221515,84689606
2275,1.0,2097139712,1125699584,130465792,15.5,62226686,84692668
2276,1.0,2097139712,1125765120,130400256,15.5,62232164,84696064
2277,1.0,2097139712,1125863424,130301952,15.5,62237579,84699266
2278,1.0,2097139712,1125732352,130433024,15.5,62242999,84702398
2278,1.0,2097139712,1125732352,130433024,15.5,62247949,84705176
2280,2.9,2097139712,1125863424,130301952,15.5,62253361,84708464
2281,0.0,2097139712,1125699584,130465792,15.5,62258877,84711902
2282,1.0,2097139712,1125797888,130367488,15.5,62264541,84715166
2283,1.0,2097139712,1125863424,130301952,15.5,62270083,84718492
2284,2.0,2097139712,1125732352,130433024,15.5,62275350,84721690
2285,1.0,2097139712,1125830656,130334720,15.5,62280786,84725020
2286,1.0,2097139712,1125699584,130465792,15.5,62285968,84728218
2287,1.0,2097139712,1125765120,130400256,15.5,62291270,84731482
2288,2.0,2097139712,1125830656,130334720,15.5,62296617,84734684
2289,0.0,2097139712,1125732352,130433024,15.5,62301378,84737396
2290,1.0,2097139712,1125797888,130367488,15.5,62306945,84740816
2291,1.0,2097139712,1125863424,130301952,15.5,62312409,84743816
2292,1.0,2097139712,1125732352,130433024,15.5,62317654,84746878
2293,1.9,2097139712,1125797888,130367488,15.5,62323265,84750278
2294,1.0,2097139712,1125896192,130269184,15.5,62328805,84753806
2295,1.0,2097139712,1125765120,130400256,15.5,62334359,84757202
2296,1.0,2097139712,1125830656,130334720,15.5,62339788,84760528
2297,1.0,2097139712,1125732352,130433024,15.5,62345595,84764258
2298,2.9,2097139712,1125797888,130367488,15.5,62350630,84767320
2299,0.0,2097139712,1125896192,130269184,15.5,62356015,84770918
2300,1.0,2097139712,1125732352,130433024,15.5,62361481,84773918
2301,1.0,2097139712,1125797888,130367488,15.5,62366969,84777050
2302,2.0,2097139712,1125732352,130433024,15.5,62372236,84780178
2303,0.0,2097139712,1125765120,130400256,15.5,62377658,84783508
2304,1.0,2097139712,1125830656,130334720,15.5,62383259,84786842
2305,1.0,2097139712,1125699584,130465792,15.5,62388485,84789640
2306,0.0,2097139712,1125765120,130400256,15.5,62393865,84792842
2307,1.0,2097139712,1125830656,130334720,15.5,62399157,84795974
2308,1.9,2097139712,1125732352,130433024,15.5,62404302,84798838
2309,1.0,2097139712,1125797888,130367488,15.5,62409923,84802304
2310,1.0,2097139712,1125863424,130301952,15.5,62415333,84805502
2311,2.0,2097139712,1125732352,130433024,15.5,62420777,84808568
2312,2.0,2097139712,1125797888,130367488,15.5,62425978,84811498
2313,2.0,2097139712,1125896192,130269184,15.5,62431457,84814964
2314,1.0,2097139712,1125765120,130400256,15.5,62436967,84818426
2315,1.9,2097139712,1125830656,130334720,15.5,62442355,84821620
2316,1.0,2097139712,1125699584,130465792,15.5,62447757,84824756
2317,1.0,2097139712,1125797888,130367488,15.5,62453156,84827950
2318,1.0,2097139712,1125863424,130301952,15.5,62453156,84831284
2319,1.0,2097139712,1125699584,130465792,15.5,62464027,84834218
2320,2.0,2097139712,1125765120,130400256,15.5,62469495,84837416
2321,0.0,2097139712,1125830656,130334720,15.5,62474968,84840808
2322,2.0,2097139712,1125732352,130433024,15.5,62480501,84844142
2323,1.9,2097139712,1125797888,130367488,15.5,62485771,84846878
2324,0.0,2097139712,1125863424,130301952,15.5,62491345,84850382
2325,1.0,2097139712,1125765120,130400256,15.5,62496645,84853448
2326,1.0,2097139712,1125830656,130334720,15.5,62501969,84856448
2327,1.0,2097139712,1125699584,130465792,15.5,62507072,84859312
2328,1.0,2097139712,1125765120,130400256,15.5,62512509,84862382
2329,0.0,2097139712,1125830656,130334720,15.5,62517590,84865312
2330,1.0,2097139712,1125699584,130465792,15.5,62523443,84869012
2331,2.0,2097139712,1125797888,130367488,15.5,62528708,84872140
2332,0.0,2097139712,1125863424,130301952,15.5,62534189,84875606
2333,1.0,2097139712,1125732352,130433024,15.5,62539653,84878606
2334,1.9,2097139712,1125797888,130367488,15.5,62545018,84881668
2335,1.0,2097139712,1125896192,130269184,15.5,62550443,84884870
2336,0.0,2097139712,1125732352,130433024,15.5,62555675,84887738
2337,1.0,2097139712,1125797888,130367488,15.5,62560932,84890932
2338,1.0,2097139712,1125863424,130301952,15.5,62566391,84894200
2339,1.0,2097139712,1125732352,130433024,15.5,62571845,84897662
2340,2.0,2097139712,1125830656,130334720,15.5,62577225,84900992
2341,2.0,2097139712,1125699584,130465792,15.5,62582549,84904190
2342,1.0,2097139712,1125765120,130400256,15.5,62587902,84907582
2343,1.0,2097139712,1125863424,130301952,15.5,62593258,84910912
2344,1.0,2097139712,1125732352,130433024,15.5,62598658,84914176
2345,1.9,2097139712,1125797888,130367488,15.5,62603752,84917374
2346,2.0,2097139712,1125699584,130465792,15.5,62609130,84920638
2347,1.0,2097139712,1125765120,130400256,15.5,62614763,84924236
2348,1.0,2097139712,1125830656,130334720,15.5,62620180,84927430
2349,0.0,2097139712,1125732352,130433024,15.5,62625879,84930764
2350,1.0,2097139712,1125797888,130367488,15.5,62631472,84934222
2351,2.0,2097139712,1125863424,130301952,15.5,62636398,84937140
2352,0.0,2097139712,1125732352,130433024,15.5,62641800,84940684
2353,1.0,2097139712,1125797888,130367488,15.5,62647281,84944018
2354,1.0,2097139712,1125863424,130301952,15.5,62652440,84946948
2355,1.0,2097139712,1125732352,130433024,15.5,62657951,84950612
2356,0.0,2097139712,1125830656,130334720,15.5,62663172,84953584
2357,0.0,2097139712,1125699584,130465792,15.5,62668553,84956720
2358,1.0,2097139712,1125765120,130400256,15.5,62674043,84959984
2359,0.0,2097139712,1125830656,130334720,15.5,62679268,84963046
2360,1.0,2097139712,1125732352,130433024,15.5,62684825,84966512
2361,1.0,2097139712,1125797888,130367488,15.5,62690146,84969706
2362,1.0,2097139712,1125797888,130301952,15.5,62695352,84972706
2363,0.0,2097139712,1125732352,130433024,15.5,62700897,84975842
2364,0.0,2097139712,1125797888,130367488,15.5,62706272,84978970
2365,1.0,2097139712,1125896192,130269184,15.5,62711805,84982370
2366,2.0,2097139712,1125765120,130400256,15.5,62716402,84984950
2366,1.0,2097139712,1125830656,130334720,15.5,62721702,84988828
2368,0.0,2097139712,1125732352,130433024,15.5,62727127,84992030
2369,2.9,2097139712,1125797888,130367488,15.5,62732495,84995162
2370,1.0,2097139712,1125863424,130301952,15.5,62737875,84998228
2371,2.0,2097139712,1125699584,130465792,15.5,62743333,85001426
2372,2.0,2097139712,1125765120,130400256,15.5,62748751,85004624
2373,2.0,2097139712,1125863424,130301952,15.5,62753708,85007752
2374,1.0,2097139712,1125732352,130433024,15.5,62759123,85010888
2375,1.0,2097139712,1125797888,130367488,15.5,62764236,85014082
2376,1.0,2097139712,1125863424,130301952,15.5,62769354,85017346
2377,1.0,2097139712,1125765120,130400256,15.5,62774735,85020416
2378,1.0,2097139712,1125830656,130334720,15.5,62779674,85023478
2379,1.0,2097139712,1125699584,130457600,15.5,62785373,85027076
2380,0.0,2097139712,1125765120,130392064,15.5,62790736,85030336
2381,2.9,2097139712,1125863424,130293760,15.5,62796129,85033802
2382,2.0,2097139712,1125732352,130424832,15.5,62801387,85037066
2383,1.0,2097139712,1125797888,130359296,15.5,62806868,85040260
2384,1.0,2097139712,1125896192,130260992,15.5,62812381,85043528
2385,0.0,2097139712,1125765120,130392064,15.5,62817903,85046792
2386,1.0,2097139712,1125830656,130326528,15.5,62823288,85050052
2387,1.0,2097139712,1125699584,130457600,15.5,62828754,85053250
2388,2.0,2097139712,1125765120,130392064,15.5,62833968,85056580
2389,0.0,2097139712,1125863424,130293760,15.5,62839434,85060042
2390,0.0,2097139712,1125699584,130457600,15.5,62844528,85063306
2391,0.0,2097139712,1125797888,130359296,15.5,62849850,85066678
2392,2.0,2097139712,1125732352,130424832,15.5,62855380,85070140
2393,1.0,2097139712,1125765120,130392064,15.5,62860732,85073272
2394,2.0,2097139712,1125830656,130326528,15.5,62866048,85076536
2395,1.0,2097139712,1125699584,130457600,15.5,62871404,85079866
2396,2.0,2097139712,1125765120,130392064,15.5,62876660,85083328
2397,1.9,2097139712,1125863424,130293760,15.5,62881874,85086724
2398,1.0,2097139712,1125732352,130424832,15.5,62887470,85090186
2399,1.0,2097139712,1125830656,130326528,15.5,62892841,85093520
2400,2.0,2097139712,1125699584,130457600,15.5,62898417,85096850
2401,1.0,2097139712,1125765120,130392064,15.5,62903687,85099784
2402,1.0,2097139712,1125830656,130326528,15.5,62909008,85102978
2403,1.0,2097139712,1125732352,130424832,15.5,62914294,85106308
2404,1.0,2097139712,1125797888,130359296,15.5,62919632,85109770
2405,1.0,2097139712,1125863424,130293760,15.5,62925285,85113236
2406,0.0,2097139712,1125732352,130424832,15.5,62930638,85116628
2407,0.0,2097139712,1125797888,130359296,15.5,62936195,85119764
2408,1.0,2097139712,1125732352,130420736,15.5,62941489,85122830
2409,2.0,2097139712,1125732352,130420736,15.5,62946720,85125958
2410,1.0,2097139712,1125830656,130322432,15.5,62952445,85129688
2411,2.0,2097139712,1125699584,130453504,15.5,62957865,85132820
2412,1.0,2097139712,1125765120,130453504,15.5,62963178,85135816
2413,1.0,2097139712,1125863424,130289664,15.5,62968568,85139146
2414,0.0,2097139712,1125732352,130420736,15.5,62973946,85142410
2415,2.0,2097139712,1125797888,130355200,15.5,62979547,85145810
2416,2.0,2097139712,1125896192,130256896,15.5,62984888,85148938
2417,0.0,2097139712,1125765120,130383872,15.5,62990440,85152334
2418,1.9,2097139712,1125830656,130318336,15.5,62995975,85155866
2419,0.0,2097139712,1125699584,130449408,15.5,63001321,85158998
2420,1.0,2097139712,1125797888,130351104,15.5,63006981,85162526
2421,0.0,2097139712,1125863424,130285568,15.5,63012376,85165918
2422,2.0,2097139712,1125732352,130416640,15.5,63017869,85169120
2423,0.0,2097139712,1125797888,130351104,15.5,63023279,85172384
2424,1.0,2097139712,1125732352,130416640,15.5,63028426,85175380
